Date,Open,High,Low,Close,Adj Close,Volume
2014-05-08,21804.650391,21929.429688,21738.150391,21837.119141,21837.119141,1397794600
2014-05-09,21819.939453,21925.390625,21705.119141,21862.990234,21862.990234,1114417600
2014-05-12,21921.589844,22399.640625,21796.900391,22261.609375,22261.609375,1662352600
2014-05-13,22436.240234,22436.240234,22286.460938,22352.380859,22352.380859,1139100500
2014-05-14,22484.490234,22664.369141,22365.230469,22582.769531,22582.769531,1927324700
2014-05-15,22726.589844,22792.630859,22610.009766,22730.859375,22730.859375,1170327000
2014-05-16,22645.519531,22718.070313,22555.589844,22712.910156,22712.910156,1166378000
2014-05-19,22751.240234,22751.240234,22555.970703,22704.500000,22704.500000,991514600
2014-05-20,22758.019531,22914.169922,22758.019531,22834.679688,22834.679688,1381246500
2014-05-21,22715.580078,22883.500000,22649.660156,22836.519531,22836.519531,1501967100
2014-05-22,22942.269531,23053.279297,22884.519531,22953.759766,22953.759766,1846560500
2014-05-23,23010.449219,23010.449219,22922.349609,22965.859375,22965.859375,1334666800
2014-05-26,23055.470703,23086.980469,22898.779297,22963.179688,22963.179688,921743100
2014-05-27,22953.119141,22984.460938,22886.460938,22944.300781,22944.300781,886165500
2014-05-28,23023.820313,23204.939453,22949.859375,23080.029297,23080.029297,1877920600
2014-05-29,23103.310547,23209.259766,22968.099609,23010.140625,23010.140625,1656947000
2014-05-30,23074.789063,23178.599609,22993.710938,23081.650391,23081.650391,2139411900
2014-06-03,23327.509766,23327.509766,23134.339844,23291.039063,23291.039063,1871426600
2014-06-04,23284.169922,23284.169922,23110.849609,23151.710938,23151.710938,1103619800
2014-06-05,23142.660156,23178.080078,23052.429688,23109.660156,23109.660156,1139879400
2014-06-06,23231.320313,23231.320313,22950.669922,22951.000000,22951.000000,1793942300
2014-06-09,23086.939453,23159.599609,23053.380859,23117.470703,23117.470703,1175572600
2014-06-10,23206.199219,23360.250000,23061.250000,23315.740234,23315.740234,1732688200
2014-06-11,23281.140625,23281.140625,23168.140625,23257.289063,23257.289063,1312200700
2014-06-12,23127.820313,23237.759766,23065.500000,23175.019531,23175.019531,1262629700
2014-06-13,23099.869141,23397.769531,23099.869141,23319.169922,23319.169922,1564423800
2014-06-16,23299.039063,23340.419922,23232.560547,23300.669922,23300.669922,1215050700
2014-06-17,23237.630859,23242.689453,23127.019531,23203.589844,23203.589844,1361614400
2014-06-18,23128.220703,23299.359375,23128.220703,23181.720703,23181.720703,1296561500
2014-06-19,23264.919922,23300.310547,23122.750000,23167.730469,23167.730469,1421184400
2014-06-20,23199.179688,23285.519531,23157.859375,23194.060547,23194.060547,1341638400
2014-06-23,23165.259766,23393.810547,22802.099609,22804.810547,22804.810547,2005521100
2014-06-24,22915.919922,22946.099609,22832.910156,22880.640625,22880.640625,1448714900
2014-06-25,22935.060547,22938.699219,22829.289063,22866.699219,22866.699219,1082659400
2014-06-26,22947.839844,23203.480469,22926.039063,23197.830078,23197.830078,1292095000
2014-06-27,23188.480469,23272.099609,23111.029297,23221.519531,23221.519531,1193749200
2014-06-30,23273.189453,23346.230469,22960.080078,23190.720703,23190.720703,1476157900
2014-07-02,23326.529297,23576.349609,23293.820313,23549.619141,23549.619141,1936445600
2014-07-03,23553.599609,23591.470703,23482.900391,23531.439453,23531.439453,1073575200
2014-07-04,23609.320313,23626.140625,23508.269531,23546.359375,23546.359375,1116918700
2014-07-07,23581.400391,23592.380859,23435.240234,23540.919922,23540.919922,911913700
2014-07-08,23555.310547,23555.660156,23455.130859,23541.380859,23541.380859,1114064000
2014-07-09,23408.050781,23408.050781,23126.679688,23176.070313,23176.070313,1545839300
2014-07-10,23281.449219,23281.449219,23182.060547,23238.990234,23238.990234,1100506600
2014-07-11,23155.689453,23307.539063,23146.990234,23233.449219,23233.449219,1123092300
2014-07-14,23310.160156,23459.480469,23273.410156,23346.669922,23346.669922,1060963400
2014-07-15,23482.839844,23496.570313,23398.250000,23459.960938,23459.960938,1048140500
2014-07-16,23490.429688,23562.320313,23430.140625,23523.279297,23523.279297,959529700
2014-07-17,23583.349609,23583.349609,23421.990234,23520.869141,23520.869141,1093977900
2014-07-18,23316.460938,23460.130859,23240.609375,23454.789063,23454.789063,913307600
2014-07-21,23484.529297,23498.349609,23372.630859,23387.140625,23387.140625,1042281800
2014-07-22,23465.810547,23803.169922,23423.339844,23782.109375,23782.109375,1859455000
2014-07-23,23841.220703,23975.740234,23834.390625,23971.869141,23971.869141,1807779600
2014-07-24,24080.609375,24150.000000,24005.250000,24141.500000,24141.500000,1930509900
2014-07-25,24247.199219,24247.199219,24088.990234,24216.009766,24216.009766,1637301300
2014-07-28,24249.269531,24501.130859,24248.359375,24428.630859,24428.630859,1971910900
2014-07-29,24526.630859,24666.960938,24437.099609,24640.529297,24640.529297,1998388900
2014-07-30,24704.580078,24912.220703,24660.349609,24732.210938,24732.210938,2523812100
2014-07-31,24805.750000,24893.740234,24661.570313,24756.849609,24756.849609,1944104500
2014-08-01,24594.230469,24731.519531,24485.730469,24532.429688,24532.429688,1755872600
2014-08-04,24590.109375,24690.599609,24558.369141,24600.080078,24600.080078,1183329700
2014-08-05,24679.109375,24679.109375,24494.089844,24648.259766,24648.259766,1249531000
2014-08-06,24558.820313,24589.710938,24397.410156,24584.130859,24584.130859,1171858500
2014-08-07,24498.830078,24502.300781,24364.580078,24387.560547,24387.560547,1233420500
2014-08-08,24307.099609,24493.009766,24190.929688,24331.410156,24331.410156,1341692800
2014-08-11,24533.339844,24671.330078,24491.019531,24646.019531,24646.019531,1129853600
2014-08-12,24668.570313,24691.660156,24552.419922,24689.410156,24689.410156,1028234700
2014-08-13,24726.240234,24907.109375,24611.220703,24890.339844,24890.339844,1466903100
2014-08-14,24894.179688,24964.419922,24721.869141,24801.359375,24801.359375,1456861200
2014-08-15,24969.720703,25010.310547,24872.710938,24954.939453,24954.939453,1150210700
2014-08-18,24943.599609,24978.939453,24765.029297,24955.460938,24955.460938,1281516900
2014-08-19,25045.550781,25201.210938,24909.259766,25122.949219,25122.949219,1466514800
2014-08-20,25156.949219,25190.029297,25056.710938,25159.759766,25159.759766,1238095000
2014-08-21,25142.339844,25142.339844,24896.199219,24994.099609,24994.099609,1460054900
2014-08-22,25113.730469,25132.929688,25025.939453,25112.230469,25112.230469,1183283100
2014-08-25,25049.960938,25243.160156,24946.849609,25166.910156,25166.910156,1333447300
2014-08-26,25147.750000,25188.310547,25068.980469,25074.500000,25074.500000,1252881600
2014-08-27,25134.490234,25160.679688,24883.460938,24918.750000,24918.750000,1468393800
2014-08-28,25055.810547,25055.810547,24679.099609,24741.000000,24741.000000,1533360500
2014-08-29,24748.189453,24814.269531,24630.800781,24742.060547,24742.060547,1711541400
2014-09-01,24703.740234,24891.269531,24696.179688,24752.089844,24752.089844,1447773700
2014-09-02,24699.759766,24816.890625,24576.230469,24749.019531,24749.019531,1646363800
2014-09-03,24786.039063,25325.160156,24751.720703,25317.949219,25317.949219,2535276100
2014-09-04,25268.439453,25362.980469,25193.369141,25297.919922,25297.919922,1980862400
2014-09-05,25356.560547,25356.560547,25171.589844,25240.150391,25240.150391,2163836100
2014-09-08,25293.089844,25293.089844,25074.019531,25190.449219,25190.449219,1272235200
2014-09-10,24969.390625,24969.390625,24681.189453,24705.359375,24705.359375,1748442500
2014-09-11,24701.730469,24782.949219,24589.900391,24662.640625,24662.640625,1443804300
2014-09-12,24620.189453,24701.429688,24487.939453,24595.320313,24595.320313,1233952200
2014-09-15,24410.380859,24471.800781,24300.570313,24356.990234,24356.990234,1479611400
2014-09-16,24318.820313,24405.980469,24117.599609,24136.009766,24136.009766,1282321900
2014-09-17,24380.279297,24470.259766,24339.529297,24376.410156,24376.410156,1793779800
2014-09-18,24294.640625,24294.640625,24103.529297,24168.720703,24168.720703,1459432200
2014-09-19,24334.650391,24419.849609,24155.619141,24306.160156,24306.160156,1924823100
2014-09-22,24072.179688,24082.619141,23949.289063,23955.490234,23955.490234,1723753000
2014-09-23,23882.589844,24012.060547,23825.960938,23837.070313,23837.070313,1417171900
2014-09-24,23788.980469,24016.410156,23788.980469,23921.609375,23921.609375,1368936900
2014-09-25,24048.380859,24058.019531,23754.330078,23768.130859,23768.130859,1573165300
2014-09-26,23581.560547,23717.080078,23555.619141,23678.410156,23678.410156,1341458700
2014-09-29,23399.509766,23399.509766,23095.779297,23229.210938,23229.210938,2230549900
2014-09-30,23137.259766,23137.259766,22855.039063,22932.980469,22932.980469,2189776700
2014-10-03,22691.589844,23147.849609,22565.599609,23064.560547,23064.560547,2577564200
2014-10-06,23053.789063,23441.269531,22988.640625,23315.039063,23315.039063,1643058200
2014-10-07,23224.220703,23517.849609,23209.769531,23422.519531,23422.519531,1635901200
2014-10-08,23221.759766,23369.390625,23184.150391,23263.330078,23263.330078,1253137400
2014-10-09,23461.349609,23581.349609,23437.869141,23534.529297,23534.529297,1126451700
2014-10-10,23198.800781,23237.400391,23071.269531,23088.539063,23088.539063,1401319800
2014-10-13,22884.000000,23273.039063,22871.269531,23143.380859,23143.380859,1407205100
2014-10-14,23064.919922,23409.960938,23040.800781,23047.970703,23047.970703,1526000000
2014-10-15,23087.500000,23238.039063,22992.929688,23140.050781,23140.050781,1444933800
2014-10-16,22913.500000,23040.310547,22868.019531,22900.939453,22900.939453,1533465700
2014-10-17,22904.109375,23148.960938,22888.759766,23023.210938,23023.210938,1853604000
2014-10-20,23239.779297,23290.419922,23052.310547,23070.259766,23070.259766,1182134200
2014-10-21,23073.359375,23231.519531,22964.919922,23088.580078,23088.580078,1026480700
2014-10-22,23300.449219,23460.769531,23193.480469,23403.970703,23403.970703,1732875600
2014-10-23,23296.000000,23397.169922,23221.689453,23333.179688,23333.179688,1038977500
2014-10-24,23311.880859,23352.589844,23157.480469,23302.199219,23302.199219,1201348100
2014-10-27,23275.400391,23275.400391,23012.800781,23143.230469,23143.230469,1229644700
2014-10-28,23189.830078,23570.919922,23189.830078,23520.359375,23520.359375,1889124900
2014-10-29,23703.949219,23855.669922,23699.560547,23819.869141,23819.869141,2017536100
2014-10-30,23841.740234,23841.740234,23615.099609,23702.039063,23702.039063,1606507400
2014-10-31,23913.689453,24046.400391,23850.699219,23998.060547,23998.060547,2057439500
2014-11-03,24133.449219,24133.449219,23875.089844,23915.970703,23915.970703,1328913600
2014-11-04,23849.720703,24016.419922,23815.849609,23845.660156,23845.660156,1317633400
2014-11-05,23846.839844,23846.839844,23623.140625,23695.619141,23695.619141,1357402800
2014-11-06,23737.759766,23775.730469,23623.410156,23649.310547,23649.310547,1055438900
2014-11-07,23607.650391,23831.250000,23430.199219,23550.240234,23550.240234,1609859600
2014-11-10,24074.849609,24110.240234,23703.720703,23744.699219,23744.699219,1974456300
2014-11-11,23809.410156,23931.449219,23760.529297,23808.279297,23808.279297,3418160000
2014-11-12,23883.310547,23999.970703,23801.730469,23938.179688,23938.179688,1788489800
2014-11-13,23854.330078,24097.919922,23850.390625,24019.939453,24019.939453,2063618400
2014-11-14,24048.359375,24102.699219,23966.800781,24087.380859,24087.380859,1489760000
2014-11-17,24313.060547,24313.060547,23787.279297,23797.080078,23797.080078,1728117100
2014-11-18,23868.900391,23881.009766,23483.189453,23529.169922,23529.169922,1543729000
2014-11-19,23466.070313,23572.210938,23341.160156,23373.310547,23373.310547,1413766400
2014-11-20,23401.000000,23461.019531,23252.630859,23349.640625,23349.640625,1354803900
2014-11-21,23353.720703,23508.019531,23301.480469,23437.119141,23437.119141,1519033000
2014-11-24,23883.320313,23936.339844,23823.560547,23893.140625,23893.140625,2862178800
2014-11-25,23841.160156,23935.070313,23809.509766,23843.910156,23843.910156,2083502400
2014-11-26,23833.189453,24176.640625,23799.419922,24111.980469,24111.980469,2225233000
2014-11-27,24169.849609,24228.109375,23962.439453,24004.279297,24004.279297,1813709000
2014-11-28,23982.289063,24117.160156,23887.630859,23987.449219,23987.449219,3154786600
2014-12-01,23678.000000,23731.759766,23318.480469,23367.449219,23367.449219,3135486800
2014-12-02,23400.109375,23784.949219,23293.810547,23654.300781,23654.300781,2843136300
2014-12-03,23756.050781,23921.759766,23378.810547,23428.619141,23428.619141,3224755900
2014-12-04,23554.810547,23844.240234,23456.710938,23832.560547,23832.560547,3561982100
2014-12-05,23907.779297,24170.050781,23772.839844,24002.640625,24002.640625,5025800800
2014-12-08,24113.140625,24189.589844,24012.150391,24047.669922,24047.669922,3826528900
2014-12-09,23910.410156,23934.019531,23399.869141,23485.830078,23485.830078,3871778400
2014-12-10,23442.689453,23656.509766,23345.890625,23524.519531,23524.519531,2306279700
2014-12-11,23269.509766,23382.830078,23169.669922,23312.539063,23312.539063,2425752500
2014-12-12,23328.990234,23445.960938,23230.029297,23249.199219,23249.199219,1641040200
2014-12-15,22977.839844,23067.669922,22856.019531,23027.849609,23027.849609,1660208200
2014-12-16,22877.300781,22944.279297,22641.060547,22670.500000,22670.500000,2158881100
2014-12-17,22697.679688,22726.560547,22529.750000,22585.839844,22585.839844,2560931200
2014-12-18,22878.339844,22935.050781,22736.890625,22832.210938,22832.210938,2306262800
2014-12-19,23158.269531,23189.599609,23041.369141,23116.630859,23116.630859,2309125300
2014-12-22,23264.050781,23478.900391,23264.050781,23408.570313,23408.570313,2999590500
2014-12-23,23423.330078,23495.619141,23269.429688,23333.689453,23333.689453,1758917300
2014-12-24,23290.419922,23421.099609,23290.419922,23349.339844,23349.339844,740670200
2014-12-29,23694.529297,23867.460938,23694.529297,23773.179688,23773.179688,2133261100
2014-12-30,23853.130859,23853.130859,23442.550781,23501.099609,23501.099609,1768219700
2014-12-31,23480.810547,23632.349609,23464.250000,23605.039063,23605.039063,1049000500
2015-01-02,23699.199219,23998.900391,23655.500000,23721.300781,23721.300781,1801713100
2015-01-05,23699.189453,23998.869141,23655.519531,23721.320313,23721.320313,2585193100
2015-01-06,23515.130859,23611.000000,23312.500000,23485.410156,23485.410156,2617976900
2015-01-07,23396.699219,23715.710938,23332.029297,23681.259766,23681.259766,2181069500
2015-01-08,23920.349609,23941.640625,23719.050781,23835.529297,23835.529297,2011642900
2015-01-09,24049.699219,24169.060547,23859.490234,23919.949219,23919.949219,2334809800
2015-01-12,24118.589844,24118.589844,23905.009766,24026.460938,24026.460938,1414586900
2015-01-13,23908.230469,24254.109375,23908.230469,24215.970703,24215.970703,1393185700
2015-01-14,24276.330078,24326.699219,24056.220703,24112.599609,24112.599609,1462960700
2015-01-15,24169.349609,24369.000000,24070.390625,24350.910156,24350.910156,1754036200
2015-01-16,24196.849609,24253.089844,24086.210938,24103.519531,24103.519531,1716809500
2015-01-19,23971.230469,24049.550781,23590.050781,23738.490234,23738.490234,2945751300
2015-01-20,23798.460938,23997.310547,23747.919922,23951.160156,23951.160156,1632662200
2015-01-21,24036.410156,24373.279297,24016.630859,24352.580078,24352.580078,1843495600
2015-01-22,24480.019531,24589.619141,24438.980469,24522.630859,24522.630859,1679836000
2015-01-23,24807.359375,24896.220703,24726.769531,24850.449219,24850.449219,2375624000
2015-01-26,24907.189453,24916.490234,24761.550781,24909.900391,24909.900391,1321615900
2015-01-27,24995.080078,24995.080078,24672.759766,24807.279297,24807.279297,1705133000
2015-01-28,24799.980469,24983.890625,24716.679688,24861.810547,24861.810547,1361037100
2015-01-29,24645.199219,24739.220703,24524.179688,24595.849609,24595.849609,1864023100
2015-01-30,24771.369141,24771.369141,24450.050781,24507.050781,24507.050781,1438942200
2015-02-02,24347.269531,24506.810547,24324.369141,24484.740234,24484.740234,1576244000
2015-02-03,24542.490234,24602.599609,24327.509766,24554.779297,24554.779297,1552841000
2015-02-04,24750.759766,24824.580078,24642.500000,24679.759766,24679.759766,1836282100
2015-02-05,25048.259766,25048.259766,24642.810547,24765.490234,24765.490234,2343789500
2015-02-06,24843.199219,24843.199219,24645.759766,24679.390625,24679.390625,1440536200
2015-02-09,24529.550781,24657.869141,24449.480469,24521.000000,24521.000000,1285537200
2015-02-10,24475.039063,24583.789063,24422.849609,24528.099609,24528.099609,1028014100
2015-02-11,24512.619141,24551.740234,24266.679688,24315.019531,24315.019531,1261415500
2015-02-12,24377.589844,24514.490234,24226.289063,24422.150391,24422.150391,1472143500
2015-02-13,24535.660156,24702.539063,24521.130859,24682.539063,24682.539063,1342650600
2015-02-16,24717.490234,24771.599609,24687.150391,24726.529297,24726.529297,926608300
2015-02-17,24653.880859,24855.750000,24653.880859,24784.880859,24784.880859,822899900
2015-02-18,24836.050781,24871.789063,24806.060547,24832.080078,24832.080078,975873900
2015-02-23,24916.240234,24916.240234,24664.679688,24836.759766,24836.759766,1019276400
2015-02-24,24776.720703,24808.300781,24673.929688,24750.070313,24750.070313,1076322400
2015-02-25,24822.279297,24869.369141,24691.779297,24778.279297,24778.279297,1387652700
2015-02-26,24718.279297,24998.640625,24709.560547,24902.060547,24902.060547,1803456500
2015-02-27,24902.609375,25101.960938,24815.029297,24823.289063,24823.289063,1504213700
2015-03-02,24996.759766,24997.830078,24715.380859,24887.439453,24887.439453,1543093900
2015-03-03,24984.619141,24984.619141,24663.429688,24702.779297,24702.779297,1499929300
2015-03-04,24656.939453,24705.960938,24439.289063,24465.380859,24465.380859,1618240300
2015-03-05,24274.900391,24393.849609,24133.710938,24193.039063,24193.039063,1923405000
2015-03-06,24235.759766,24294.359375,24126.089844,24164.000000,24164.000000,1620647200
2015-03-09,23982.500000,24205.859375,23910.160156,24123.050781,24123.050781,1619496400
2015-03-10,24150.679688,24152.400391,23869.820313,23896.980469,23896.980469,1521299200
2015-03-11,23807.099609,23899.859375,23703.839844,23717.970703,23717.970703,1678330500
2015-03-12,23709.169922,23880.250000,23677.060547,23797.960938,23797.960938,1619061000
2015-03-13,23808.970703,23918.710938,23790.830078,23823.210938,23823.210938,1538401000
2015-03-16,23771.400391,23970.050781,23711.269531,23949.550781,23949.550781,1187740300
2015-03-17,24106.470703,24106.470703,23822.779297,23901.490234,23901.490234,1188627100
2015-03-18,23938.630859,24210.750000,23938.630859,24120.080078,24120.080078,1668404600
2015-03-19,24325.560547,24500.230469,24248.839844,24468.890625,24468.890625,1826036300
2015-03-20,24417.529297,24524.550781,24351.500000,24375.240234,24375.240234,2006074900
2015-03-23,24538.339844,24559.769531,24436.419922,24494.509766,24494.509766,1461178100
2015-03-24,24484.679688,24490.150391,24294.949219,24399.599609,24399.599609,1559006100
2015-03-25,24410.529297,24613.689453,24377.919922,24528.230469,24528.230469,1421279500
2015-03-26,24442.509766,24592.009766,24399.839844,24497.080078,24497.080078,1346154100
2015-03-27,24541.439453,24549.880859,24420.470703,24486.199219,24486.199219,1610426400
2015-03-30,24727.460938,24949.349609,24725.519531,24855.119141,24855.119141,2574119600
2015-03-31,25113.199219,25113.199219,24876.369141,24900.890625,24900.890625,2557002200
2015-04-01,24955.199219,25099.060547,24926.109375,25082.750000,25082.750000,1713463600
2015-04-02,25214.330078,25297.800781,25152.570313,25275.640625,25275.640625,2106782000
2015-04-08,25708.240234,26247.630859,25640.039063,26236.859375,26236.859375,4101527400
2015-04-09,26913.279297,27922.669922,26732.230469,26944.390625,26944.390625,5024522600
2015-04-10,27373.679688,27373.679688,26812.750000,27272.390625,27272.390625,3341162700
2015-04-13,27374.330078,28031.960938,27304.119141,28016.339844,28016.339844,4727115800
2015-04-14,27688.259766,27915.009766,27483.449219,27561.490234,27561.490234,3774122300
2015-04-15,27693.250000,27807.980469,27442.519531,27618.820313,27618.820313,3926508000
2015-04-16,27557.289063,27787.980469,27470.099609,27739.710938,27739.710938,3269721300
2015-04-17,27808.240234,27969.410156,27597.679688,27653.119141,27653.119141,3105824800
2015-04-20,27770.789063,27770.789063,26959.769531,27094.929688,27094.929688,3375883900
2015-04-21,27404.150391,27925.359375,27404.150391,27850.490234,27850.490234,2737826700
2015-04-22,27821.320313,28048.460938,27727.859375,27933.849609,27933.849609,2367949700
2015-04-23,28112.380859,28213.630859,27804.029297,27827.699219,27827.699219,2442203700
2015-04-24,27978.390625,28089.369141,27591.570313,28060.980469,28060.980469,2414041400
2015-04-27,28245.140625,28588.519531,28245.140625,28433.589844,28433.589844,2790074700
